playerid,playername,playerpos,dtstart,dtstop,sessionid,sessiondesc,phaseid,phasename,aal,speedmax,jumps,physioload,exertions,distancetotal
2,Caden Powell,Big,2023-12-06 01:53:31,2023-12-06 02:00:40,47,SD Mines,648,Segment 3,97.495248,5.582256,4,142.487711,15,613.134843
2,Caden Powell,Big,2023-12-06 02:03:12,2023-12-06 02:07:45,47,SD Mines,650,Segment 4,4.294699,0.688319,0,1.714325,0,7.376861
2,Caden Powell,Big,2023-12-06 02:09:32,2023-12-06 02:11:51,47,SD Mines,652,Segment 4,2.092324,0.887661,0,0.634514,0,2.730359
2,Caden Powell,Big,2023-12-06 02:14:23,2023-12-06 02:14:58,47,SD Mines,654,Segment 5,0.70335,1.001002,0,0.244026,0,1.050062
2,Caden Powell,Big,2023-12-06 02:15:48,2023-12-06 02:19:16,47,SD Mines,656,Segment 5,3.899474,1.269735,0,2.289973,0,9.853918
2,Caden Powell,Big,2023-12-06 02:20:19,2023-12-06 02:21:14,47,SD Mines,658,Segment 5,0.772155,0.402582,0,0.262206,0,1.128291
2,Caden Powell,Big,2023-12-06 02:37:37,2023-12-06 02:43:37,47,SD Mines,660,Segment 6,61.607753,5.466255,1,91.866314,13,395.307339
2,Caden Powell,Big,2023-12-06 02:46:14,2023-12-06 02:51:11,47,SD Mines,662,Segment 7,5.047907,0.746542,0,2.69589,0,11.600606
2,Caden Powell,Big,2023-12-06 02:53:49,2023-12-06 02:55:25,47,SD Mines,664,Segment 7,1.425484,0.733206,0,0.482937,0,2.078111
2,Caden Powell,Big,2023-12-06 02:58:01,2023-12-06 03:03:44,47,SD Mines,666,Segment 8,28.651237,5.749583,2,36.01285,3,154.965875
2,Caden Powell,Big,2023-12-06 03:06:12,2023-12-06 03:09:17,47,SD Mines,668,Segment 9,45.540743,5.148481,3,67.965217,9,292.459202
2,Caden Powell,Big,2023-12-06 03:10:58,2023-12-06 03:13:15,47,SD Mines,670,Segment 9,31.866723,5.819967,0,43.681174,9,187.963222
2,Caden Powell,Big,2023-12-06 03:15:51,2023-12-06 03:18:30,47,SD Mines,672,Segment 10,40.591152,4.980055,2,57.422631,5,247.093699
2,Caden Powell,Big,2023-12-06 03:20:11,2023-12-06 03:24:09,47,SD Mines,674,Segment 10,13.118062,3.519126,0,19.017368,3,81.833097
2,Caden Powell,Big,2023-11-12 02:05:13,2023-11-12 02:10:34,21,Cal Poly ,266,Segment 1,82.251217,6.113299,5,115.970212,10,499.028141
2,Caden Powell,Big,2023-11-12 02:11:22,2023-11-12 02:13:09,21,Cal Poly ,268,Segment 1,21.845229,3.429936,4,30.644656,3,131.866155
2,Caden Powell,Big,2023-11-12 02:15:55,2023-11-12 02:23:45,21,Cal Poly ,270,Segment 2,34.448783,6.382174,2,42.470226,1,182.752431
2,Caden Powell,Big,2023-11-12 02:26:21,2023-11-12 02:32:25,21,Cal Poly ,272,Segment 3,11.909724,1.729536,1,8.143958,0,35.044037
2,Caden Powell,Big,2023-11-12 02:35:25,2023-11-12 02:42:23,21,Cal Poly ,274,Segment 4,69.105705,6.047213,2,105.501013,13,453.978428
2,Caden Powell,Big,2023-11-12 02:45:25,2023-11-12 02:51:22,21,Cal Poly ,276,Segment 5,25.389749,6.299631,2,32.23899,2,138.726685
2,Caden Powell,Big,2023-11-12 02:52:34,2023-11-12 02:53:40,21,Cal Poly ,278,Segment 5,1.698174,1.18466,0,1.872296,0,8.056626
2,Caden Powell,Big,2023-11-12 03:09:30,2023-11-12 03:13:15,21,Cal Poly ,280,Segment 6,48.547274,6.005165,4,71.652083,5,308.324054
2,Caden Powell,Big,2023-11-12 03:15:57,2023-11-12 03:18:27,21,Cal Poly ,282,Segment 6,29.885156,5.959885,1,42.047464,5,180.933252
2,Caden Powell,Big,2023-11-12 03:21:09,2023-11-12 03:25:26,21,Cal Poly ,284,Segment 7,6.003008,0.947274,0,3.98767,0,17.15923
2,Caden Powell,Big,2023-11-12 03:26:58,2023-11-12 03:32:34,21,Cal Poly ,286,Segment 7,57.740988,6.144268,8,79.889816,4,343.771609
2,Caden Powell,Big,2023-11-12 03:36:39,2023-11-12 03:41:17,21,Cal Poly ,288,Segment 8,5.423821,1.982383,0,6.208095,0,26.713878
2,Caden Powell,Big,2023-11-12 03:43:20,2023-11-12 03:49:10,21,Cal Poly ,290,Segment 8,4.219931,1.277617,0,4.212162,0,18.125235
2,Caden Powell,Big,2023-11-12 03:51:44,2023-11-12 03:57:02,21,Cal Poly ,292,Segment 9,60.010751,6.160912,4,84.60216,10,364.049165
2,Caden Powell,Big,2023-11-12 03:57:53,2023-11-12 04:00:23,21,Cal Poly ,294,Segment 9,2.616976,1.032452,0,1.644808,0,7.077726
2,Caden Powell,Big,2023-11-12 04:02:38,2023-11-12 04:12:15,21,Cal Poly ,296,Segment 10,9.030995,1.083726,0,6.258032,0,26.928763
2,Caden Powell,Big,2023-11-08 01:35:50,2023-11-08 01:42:52,15,NNM,203,Segment 1,99.938186,6.028449,3,145.853146,14,627.616548
2,Caden Powell,Big,2023-11-08 01:45:28,2023-11-08 01:54:09,15,NNM,205,Segment 2,61.010199,5.894747,4,83.072895,5,357.468624
2,Caden Powell,Big,2023-11-08 01:56:52,2023-11-08 02:03:30,15,NNM,207,Segment 3,57.744856,5.95065,1,78.068652,9,335.935012
2,Caden Powell,Big,2023-11-08 02:06:25,2023-11-08 02:11:43,15,NNM,209,Segment 4,48.482159,5.423345,2,78.08404,6,336.001227
2,Caden Powell,Big,2023-11-08 02:13:07,2023-11-08 02:14:39,15,NNM,211,Segment 4,2.838912,1.243691,0,3.123133,0,13.439065
2,Caden Powell,Big,2023-11-08 02:17:20,2023-11-08 02:23:48,15,NNM,213,Segment 5,9.390154,0.891158,0,5.531829,0,23.803856
2,Caden Powell,Big,2023-11-08 02:24:43,2023-11-08 02:25:21,15,NNM,215,Segment 5,0.73616,0.835205,0,0.496958,0,2.138446
2,Caden Powell,Big,2023-11-08 02:41:09,2023-11-08 02:43:03,15,NNM,217,Segment 6,34.226001,5.897734,4,47.582583,5,204.751268
2,Caden Powell,Big,2023-11-08 02:45:05,2023-11-08 02:50:48,15,NNM,219,Segment 6,70.241118,6.290608,5,99.094829,7,426.412157
2,Caden Powell,Big,2023-11-08 02:52:51,2023-11-08 03:00:42,15,NNM,221,Segment 7,79.604366,6.437675,4,117.069187,7,503.757111
2,Caden Powell,Big,2023-11-08 03:03:26,2023-11-08 03:09:19,15,NNM,223,Segment 8,69.420836,6.287414,2,105.245665,8,452.879647
2,Caden Powell,Big,2023-11-08 03:10:10,2023-11-08 03:12:27,15,NNM,225,Segment 8,31.918742,4.74508,1,44.523257,4,191.586769
2,Caden Powell,Big,2023-11-08 03:14:56,2023-11-08 03:21:19,15,NNM,227,Segment 9,37.392542,5.623199,1,53.537621,4,230.376225
2,Caden Powell,Big,2023-11-08 03:23:37,2023-11-08 03:31:23,15,NNM,229,Segment 10,97.350924,5.227304,6,141.549793,22,609.098914
3,Brendan Wenzel,Wing,2024-03-06 01:36:20,2024-03-06 01:43:16,184,Air Force,1993,Segment 1,113.410057,5.179227,8,147.760937,16,686.678236
3,Brendan Wenzel,Wing,2024-03-06 01:45:39,2024-03-06 01:48:32,184,Air Force,1995,Segment 2,47.842835,5.243522,3,59.35857,6,275.852594
3,Brendan Wenzel,Wing,2024-03-06 01:50:59,2024-03-06 01:55:59,184,Air Force,1997,Segment 3,76.580764,5.212262,4,97.950933,14,455.199969
3,Brendan Wenzel,Wing,2024-03-06 01:58:21,2024-03-06 02:04:11,184,Air Force,1999,Segment 4,73.22116,4.516375,4,94.326611,18,438.356928
3,Brendan Wenzel,Wing,2024-03-06 02:06:23,2024-03-06 02:09:53,184,Air Force,2001,Segment 5,10.231579,3.349867,0,13.056757,1,60.677681
3,Brendan Wenzel,Wing,2024-03-06 02:10:39,2024-03-06 02:13:05,184,Air Force,2003,Segment 5,28.102743,5.041647,3,37.331902,4,173.489726
3,Brendan Wenzel,Wing,2024-03-06 02:29:08,2024-03-06 02:36:21,184,Air Force,2005,Segment 6,66.21534,4.639603,2,91.056468,18,423.15984
3,Brendan Wenzel,Wing,2024-03-06 02:39:07,2024-03-06 02:41:41,184,Air Force,2007,Segment 6,23.098945,4.939172,2,30.607313,3,142.239051
3,Brendan Wenzel,Wing,2024-03-06 02:44:02,2024-03-06 02:44:26,184,Air Force,2009,Segment 7,1.573157,1.106346,0,2.849662,0,13.243018
3,Brendan Wenzel,Wing,2024-03-06 02:46:43,2024-03-06 02:51:49,184,Air Force,2011,Segment 7,67.916093,5.393834,5,86.652168,12,402.692071
3,Brendan Wenzel,Wing,2024-03-06 02:54:10,2024-03-06 02:59:27,184,Air Force,2013,Segment 8,71.689953,3.933978,5,89.978243,11,418.149087
3,Brendan Wenzel,Wing,2024-03-06 03:02:01,2024-03-06 03:09:46,184,Air Force,2015,Segment 9,51.271152,3.92057,4,61.534764,9,285.965857
3,Brendan Wenzel,Wing,2024-03-06 03:12:39,2024-03-06 03:15:03,184,Air Force,2017,Segment 10,40.985336,6.625715,3,47.820605,12,222.233082
3,Brendan Wenzel,Wing,2024-03-06 03:16:49,2024-03-06 03:20:19,184,Air Force,2019,Segment 10,25.800653,3.830544,1,37.287825,5,173.284889
3,Brendan Wenzel,Wing,2024-02-28 02:06:22,2024-02-28 02:12:28,178,UNLV,1885,Segment 1,77.447159,5.269331,5,95.125602,22,442.070018
3,Brendan Wenzel,Wing,2024-02-28 02:14:54,2024-02-28 02:22:27,178,UNLV,1887,Segment 2,46.609578,4.708993,2,57.425651,9,266.869888
3,Brendan Wenzel,Wing,2024-02-28 02:25:26,2024-02-28 02:31:20,178,UNLV,1889,Segment 3,64.629619,5.729267,2,91.809941,6,426.661401
3,Brendan Wenzel,Wing,2024-02-28 02:34:06,2024-02-28 02:41:39,178,UNLV,1891,Segment 4,80.833893,4.686024,4,105.866058,9,491.983327
3,Brendan Wenzel,Wing,2024-02-28 02:44:56,2024-02-28 02:49:03,178,UNLV,1893,Segment 5,37.178378,4.221545,4,51.898614,4,241.184505
3,Brendan Wenzel,Wing,2024-02-28 02:50:27,2024-02-28 02:50:37,178,UNLV,1895,Segment 5,0.03611,0.0,0,0.0,0,0.0
3,Brendan Wenzel,Wing,2024-02-28 02:51:21,2024-02-28 02:52:25,178,UNLV,1897,Segment 5,2.42093,1.858422,0,4.172139,0,19.388866
3,Brendan Wenzel,Wing,2024-02-28 03:08:25,2024-02-28 03:13:42,178,UNLV,1899,Segment 6,70.975067,5.451397,1,93.226421,15,433.244099
3,Brendan Wenzel,Wing,2024-02-28 03:16:57,2024-02-28 03:24:21,178,UNLV,1901,Segment 7,90.325562,5.224574,10,122.293482,21,568.325258
3,Brendan Wenzel,Wing,2024-02-28 03:27:01,2024-02-28 03:31:04,178,UNLV,1903,Segment 8,41.277724,5.236266,2,55.260871,6,256.809671
3,Brendan Wenzel,Wing,2024-02-28 03:33:24,2024-02-28 03:35:18,178,UNLV,1905,Segment 8,1.851044,2.023816,0,0.859623,0,3.994863
3,Brendan Wenzel,Wing,2024-02-28 03:37:50,2024-02-28 03:42:59,178,UNLV,1907,Segment 9,58.037468,5.016435,4,73.6954,9,342.479064
3,Brendan Wenzel,Wing,2024-02-28 03:44:07,2024-02-28 03:48:10,178,UNLV,1909,Segment 9,53.460367,4.479197,5,61.416412,12,285.41585
3,Brendan Wenzel,Wing,2024-02-28 03:51:00,2024-02-28 03:54:14,178,UNLV,1911,Segment 10,29.521273,4.266128,0,40.336611,6,187.453284
3,Brendan Wenzel,Wing,2024-02-28 03:55:58,2024-02-28 03:57:40,178,UNLV,1913,Segment 10,14.092968,3.132027,1,17.137289,2,79.640828
3,Brendan Wenzel,Wing,2024-02-28 03:58:37,2024-02-28 03:58:51,178,UNLV,1915,Segment 10,2.306921,2.935289,0,2.736707,0,12.718091
3,Brendan Wenzel,Wing,2024-02-28 03:59:36,2024-02-28 04:01:11,178,UNLV,1917,Segment 10,10.983871,5.120749,0,16.736517,0,77.778351
3,Brendan Wenzel,Wing,2024-02-28 04:02:39,2024-02-28 04:04:45,178,UNLV,1919,Segment 10,6.117912,4.576673,0,7.415338,0,34.46074
3,Brendan Wenzel,Wing,2024-02-28 04:06:08,2024-02-28 04:06:45,178,UNLV,1921,Segment 10,5.348429,3.265418,1,6.443498,1,29.944379
3,Brendan Wenzel,Wing,2024-02-28 04:09:24,2024-02-28 04:20:12,178,UNLV,1923,Segment 11 (OT),107.371498,5.556416,6,141.188335,27,656.133876
3,Brendan Wenzel,Wing,2024-02-28 04:22:25,2024-02-28 04:23:02,178,UNLV,1925,Segment 11 (OT),3.845581,2.162159,1,5.228438,1,24.297723
3,Brendan Wenzel,Wing,2024-02-25 00:36:07,2024-02-25 00:41:54,175,Boise St.,1838,Segment 1,79.263637,4.682131,3,106.675251,18,495.743834
3,Brendan Wenzel,Wing,2024-02-25 00:44:27,2024-02-25 00:51:53,175,Boise St.,1840,Segment 2,71.885787,5.913821,4,105.101907,10,488.432147
3,Brendan Wenzel,Wing,2024-02-25 00:54:19,2024-02-25 01:01:08,175,Boise St.,1842,Segment 3,63.032511,4.974825,3,86.566039,7,402.291809
3,Brendan Wenzel,Wing,2024-02-25 01:03:35,2024-02-25 01:07:01,175,Boise St.,1844,Segment 4,37.84251,4.910733,6,51.5263,8,239.454281
3,Brendan Wenzel,Wing,2024-02-25 01:08:08,2024-02-25 01:12:21,175,Boise St.,1846,Segment 4,43.455598,6.142372,0,61.280359,7,284.783582
3,Brendan Wenzel,Wing,2024-02-25 01:14:43,2024-02-25 01:21:13,175,Boise St.,1848,Segment 5,33.203042,3.931284,3,40.076772,6,186.245753
3,Brendan Wenzel,Wing,2024-02-25 01:37:47,2024-02-25 01:45:17,175,Boise St.,1850,Segment 6,38.776046,4.341938,2,49.102143,4,228.18868
3,Brendan Wenzel,Wing,2024-02-25 01:47:38,2024-02-25 01:50:13,175,Boise St.,1852,Segment 7,36.32009,5.430989,2,47.36026,8,220.093757
3,Brendan Wenzel,Wing,2024-02-25 01:52:35,2024-02-25 01:57:36,175,Boise St.,1854,Segment 7,2.969032,0.503111,0,0.73479,0,3.414736
3,Brendan Wenzel,Wing,2024-02-25 01:59:59,2024-02-25 02:03:24,175,Boise St.,1856,Segment 8,57.235956,4.993608,3,73.884743,11,343.358981
3,Brendan Wenzel,Wing,2024-02-25 02:04:18,2024-02-25 02:05:32,175,Boise St.,1858,Segment 8,1.253882,0.357517,0,0.180446,0,0.838574
3,Brendan Wenzel,Wing,2024-02-25 02:07:49,2024-02-25 02:15:29,175,Boise St.,1860,Segment 9,6.027816,0.594381,0,2.096321,0,9.742076
3,Brendan Wenzel,Wing,2024-02-25 02:17:39,2024-02-25 02:22:47,175,Boise St.,1862,Segment 10,3.620716,0.631838,0,1.811092,0,8.416553
3,Brendan Wenzel,Wing,2024-02-25 02:25:58,2024-02-25 02:31:09,175,Boise St.,1864,Segment 10,9.003788,1.549556,0,20.840214,0,96.849152
3,Brendan Wenzel,Wing,2024-02-15 03:06:12,2024-02-15 03:12:13,162,Utah State,1684,Segment 1,84.581053,4.998805,7,109.156819,6,507.276235
3,Brendan Wenzel,Wing,2024-02-15 03:15:29,2024-02-15 03:22:57,162,Utah State,1686,Segment 2,97.055965,5.504158,6,133.454611,12,620.19353
3,Brendan Wenzel,Wing,2024-02-15 03:25:37,2024-02-15 03:30:46,162,Utah State,1688,Segment 3,77.451169,5.086475,5,92.200353,11,428.475731
3,Brendan Wenzel,Wing,2024-02-15 03:33:45,2024-02-15 03:36:48,162,Utah State,1690,Segment 4,40.705496,5.354316,3,51.019704,9,237.100013
3,Brendan Wenzel,Wing,2024-02-15 03:37:42,2024-02-15 03:42:57,162,Utah State,1692,Segment 4,48.730567,4.775146,4,65.437423,3,304.102389
3,Brendan Wenzel,Wing,2024-02-15 03:45:28,2024-02-15 03:51:26,162,Utah State,1694,Segment 5,70.895668,5.209301,5,91.793702,16,426.585932
3,Brendan Wenzel,Wing,2024-02-15 04:07:37,2024-02-15 04:15:51,162,Utah State,1696,Segment 6,104.401445,5.925529,2,144.160366,10,669.945572
3,Brendan Wenzel,Wing,2024-02-15 04:18:39,2024-02-15 04:24:03,162,Utah State,1698,Segment 7,70.113041,4.821913,6,81.944028,9,380.81229
3,Brendan Wenzel,Wing,2024-02-15 04:26:43,2024-02-15 04:30:46,162,Utah State,1700,Segment 8,52.207935,5.683716,1,72.146524,7,335.281088
3,Brendan Wenzel,Wing,2024-02-15 04:33:33,2024-02-15 04:35:38,162,Utah State,1702,Segment 8,29.861743,4.339625,4,37.405257,4,173.830622
3,Brendan Wenzel,Wing,2024-02-15 04:38:24,2024-02-15 04:47:38,162,Utah State,1704,Segment 9,96.280332,6.359068,12,123.808568,9,575.366198
3,Brendan Wenzel,Wing,2024-02-15 04:50:17,2024-02-15 04:51:59,162,Utah State,1706,Segment 10,22.024163,6.473471,2,26.568739,4,123.470892
3,Brendan Wenzel,Wing,2024-02-15 04:52:30,2024-02-15 04:54:19,162,Utah State,1708,Segment 10,20.74348,4.607106,1,27.722028,1,128.830483
3,Brendan Wenzel,Wing,2024-02-15 04:55:36,2024-02-15 04:56:45,162,Utah State,1710,Segment 10,15.356416,6.008274,0,17.736033,1,82.423327
3,Brendan Wenzel,Wing,2024-02-15 04:57:38,2024-02-15 04:58:25,162,Utah State,1712,Segment 10,5.7646,4.896118,1,8.737367,0,40.604507
3,Brendan Wenzel,Wing,2024-02-15 04:59:21,2024-02-15 05:02:37,162,Utah State,1714,Segment 10,28.682193,4.139404,2,37.158458,2,172.683693
3,Brendan Wenzel,Wing,2024-02-15 05:04:51,2024-02-15 05:07:53,162,Utah State,1716,Segment 10,18.950491,4.340504,0,30.574287,2,142.085571
3,Brendan Wenzel,Wing,2024-02-07 01:35:15,2024-02-07 01:44:32,155,New Mexico,1590,Segment 1,116.108466,5.13318,9,166.484081,25,773.688885
3,Brendan Wenzel,Wing,2024-02-07 01:47:11,2024-02-07 01:50:45,155,New Mexico,1592,Segment 2,46.289657,5.295043,3,66.2984,6,308.103544
3,Brendan Wenzel,Wing,2024-02-07 01:53:23,2024-02-07 02:00:23,155,New Mexico,1594,Segment 3,75.773787,5.719223,4,106.707073,13,495.891714
3,Brendan Wenzel,Wing,2024-02-07 02:02:45,2024-02-07 02:06:08,155,New Mexico,1596,Segment 4,49.750613,5.08133,6,67.307907,7,312.794951
3,Brendan Wenzel,Wing,2024-02-07 02:07:16,2024-02-07 02:09:45,155,New Mexico,1598,Segment 4,32.791364,4.876248,2,43.465929,4,201.995926
3,Brendan Wenzel,Wing,2024-02-07 02:12:13,2024-02-07 02:14:42,155,New Mexico,1600,Segment 5,29.625892,5.126954,2,41.732616,6,193.940832
3,Brendan Wenzel,Wing,2024-02-07 02:15:45,2024-02-07 02:19:17,155,New Mexico,1602,Segment 5,38.812194,4.446622,5,47.264567,7,219.649051
3,Brendan Wenzel,Wing,2024-02-07 02:35:22,2024-02-07 02:44:25,155,New Mexico,1604,Segment 6,94.606968,5.510626,8,124.788969,15,579.922343
3,Brendan Wenzel,Wing,2024-02-07 02:46:53,2024-02-07 02:49:32,155,New Mexico,1606,Segment 7,47.198993,5.091964,5,58.816415,15,273.333081
3,Brendan Wenzel,Wing,2024-02-07 02:52:04,2024-02-07 02:55:55,155,New Mexico,1608,Segment 7,41.549452,4.985622,5,56.23415,5,261.332714
3,Brendan Wenzel,Wing,2024-02-07 02:58:09,2024-02-07 03:00:20,155,New Mexico,1610,Segment 8,31.859715,4.92487,3,44.339163,2,206.054041
3,Brendan Wenzel,Wing,2024-02-07 03:01:50,2024-02-07 03:05:45,155,New Mexico,1612,Segment 8,47.464437,4.769392,7,59.75626,9,277.700751
